,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
997,0mvf8kPSZYyTSzbDXqIJhC,0.471,0.961,8,-5.748,1,0.115,2.05e-05,0.15,0.859,0.147,114.961,4
998,2BIwdjZy7v9sYq5o6JdvPG,0.474,0.964,5,-4.923,0,0.0983,4.66e-06,0.042,0.31,0.146,110.017,4
999,1I7yVk8T0iBMpQXWX71GPs,0.486,0.978,7,-5.806,1,0.11,4.54e-06,0.395,0.122,0.0398,119.981,4
1000,2HdjEa5BP2VACt1velDTIk,0.332,0.972,8,-5.258,1,0.198,5.84e-06,0.141,0.365,0.122,200.153,4
1001,3SuEFzDGH2Si4zPsOymfkT,0.497,0.981,10,-3.565,0,0.128,2.93e-05,3.75e-05,0.0906,0.361,95.32,4
1002,3hsl6kpUZAkwrNf2NUFUI6,0.535,0.968,11,-4.238,0,0.0617,1.79e-05,0.0047,0.348,0.419,90.505,3
1003,1lAjEMPcjDwFHbZdL1Hdtj,0.328,0.989,6,-3.897,0,0.0592,0.00193,0.00513,0.11,0.565,100.117,4
1004,5FaEX9EwutRqVvOZsJ27G3,0.227,0.964,11,-4.329,0,0.0549,2.04e-05,0.00557,0.296,0.206,139.959,4
1005,4WrPIx7lGOgIyxkSO9x9CG,0.542,0.975,8,-3.382,0,0.124,3.21e-05,0.00206,0.112,0.495,110.651,4
1006,3M3pLgLlLAKdzmroa2z64m,0.359,0.991,6,-1.848,0,0.162,1.82e-05,1.4e-05,0.314,0.233,197.964,4
1007,4hk0OBunwz04gknkfNLzUn,0.242,0.947,11,-3.576,0,0.118,1.79e-05,4.12e-06,0.0987,0.515,91.167,4
1008,1A12mlq3YovSiefDDvR7uO,0.524,0.981,5,-3.125,0,0.0781,2.25e-05,0.0233,0.335,0.371,131.98,4
1009,2MQ9NWMZfi0qPUhDR6sRCL,0.544,0.992,9,-3.329,1,0.0931,4.49e-05,9.68e-05,0.063,0.257,109.008,4
1010,5IC15BbbaRv6FmseUG0mTu,0.543,0.982,11,-3.171,0,0.098,2.91e-05,5.56e-05,0.187,0.255,125.044,4
1011,3sa04MWD0FcOorbzuGfaTZ,0.416,0.984,4,-3.308,0,0.168,8.17e-06,0.0133,0.392,0.317,141.954,4
1012,3Sie7xWnFu5Q9DL4rfR9Lk,0.274,0.974,11,-3.141,0,0.126,1.71e-05,0.00775,0.0747,0.316,112.118,3
1013,5oELEE5XmqWw9gIFsb878g,0.207,0.982,11,-2.623,1,0.251,4e-05,6.1e-05,0.112,0.126,198.171,4
1014,0yfPXnLqa88Ge8V3d7MI1f,0.233,0.978,9,-5.064,1,0.133,0.000426,0.818,0.163,0.4,165.017,3
1015,4OZKWN0Ji7PJNwUPN64sti,0.516,0.914,7,-3.47,1,0.0323,0.000143,0.000373,0.223,0.307,95.027,4
1016,39GWIcCl2bG1S54HU8zfBC,0.44,0.975,6,-3.635,0,0.107,0.000427,0.000288,0.187,0.504,178.025,4
1017,59bz5j1ayQKehovzBFyCFj,0.536,0.984,2,-3.292,1,0.0872,0.000526,0.00016,0.276,0.26,101.02,4
1018,4UpehRX0AFfdhFX2ZQNETh,0.482,0.988,1,-3.958,0,0.0979,0.000431,0.000178,0.321,0.225,139.972,4
1019,1TSEiHWs6lLTMsal4uTWOB,0.521,0.997,2,-3.342,0,0.132,0.00035,0.000537,0.206,0.12,99.989,4
1020,1nrX903hwRGFc2G0hHb8iv,0.311,0.99,4,-3.797,0,0.124,0.00154,0.00107,0.0826,0.278,138.686,4
1021,6XBbofe7GFrb6xhPIdmJ6V,0.519,0.962,11,-2.836,0,0.103,0.0016,7.4e-05,0.364,0.237,84.01,4
1022,4DwqjOojIm35zZ1hR5pIsY,0.42,0.988,11,-3.537,0,0.152,0.000312,0.00467,0.29,0.296,200.122,4
1023,36ZvFmD6IuW1nawOBbpC8z,0.519,0.988,9,-2.914,0,0.0873,0.000232,0.00672,0.0938,0.411,100.018,4
1024,2icKtrNwH2ugXzPu9DSwVD,0.279,0.995,7,-3.273,1,0.181,0.0004,0.000654,0.132,0.215,97.714,4
1025,6YwwPWnAxG3MBJi6UEMOlM,0.299,0.992,6,-3.395,0,0.147,0.00112,0.000316,0.313,0.179,104.984,4
1026,4I4XHgxCIKTex1g7WrliL3,0.591,0.993,4,-3.594,1,0.0738,0.00498,1.13e-06,0.362,0.317,109.959,4
1027,0P5D7ji9AJi85bEdQhq50a,0.577,0.959,1,-4.29,1,0.0915,8.68e-05,0.000615,0.154,0.396,111.003,4
1028,5Fdg1YzzhfvROT8n3GWeBr,0.54,0.962,2,-3.375,0,0.0466,0.00011,0.00747,0.325,0.507,109.964,4
1029,29lfaSLwRnj4TSYYCticZK,0.545,0.936,2,-3.531,0,0.0332,5.12e-05,6.28e-05,0.356,0.537,112.101,4
1030,00GDKuzhf08KEHxsjhvdmH,0.319,0.957,2,-4.226,1,0.057,3.02e-05,0.000461,0.316,0.315,106.993,4
1031,2zNHW10rqCl68B5hawwLaU,0.153,0.986,2,-3.904,1,0.088,1.99e-05,0.0456,0.38,0.208,174.066,4
1032,2ipYPVN75ae8WNdhvY7JVQ,0.336,0.956,7,-4.182,1,0.0722,0.000352,0.00488,0.252,0.575,110.977,4
1033,0dzMcLqdF9NnNT3CgXJ5XG,0.449,0.934,9,-3.623,0,0.0535,2.7e-05,0.000113,0.0734,0.698,159.953,4
1034,2ljmdYHmU94O7Y6r7Gmt2v,0.51,0.955,2,-3.914,0,0.0421,2.01e-05,0.00285,0.323,0.443,106.045,4
1035,5TsjHAraxhpMJ3dFB6nu4K,0.251,0.956,2,-3.484,0,0.0488,3.11e-05,0.0004,0.205,0.494,145.019,4
1036,5H8KTaBtCDsJPS4rlsgbGY,0.56,0.956,9,-3.633,1,0.0503,3.88e-05,0.0147,0.397,0.412,105.99,4
1037,6qTRVRP7MptW6ASbJ7Zq4I,0.475,0.94,2,-3.476,0,0.0438,5.33e-05,0.0302,0.0756,0.614,109.961,4
1038,57O3qf7HPgSjr5fKzSFAac,0.238,0.988,10,-3.475,1,0.128,1.72e-05,0.000173,0.08,0.334,144.985,4
1039,3Kt60A2H2kEzVDhmA6y1Er,0.274,0.842,2,-8.83,0,0.0688,6.29e-06,0.00363,0.0951,0.189,111.4,3
1040,7xFNih0tNZYBdGyeeX4KsO,0.33,0.921,1,-4.699,0,0.062,0.0016,9.68e-05,0.14,0.185,139.203,4
1041,1mzvqKVFSzt7Zpfv4LOWG5,0.411,0.963,1,-3.864,0,0.0555,4.46e-06,0.121,0.268,0.487,104.976,4
1042,7pbNUemCDG0MWFbHugwnEM,0.267,0.952,5,-3.785,0,0.0562,1.38e-05,0.0218,0.277,0.306,127.961,4
1043,50qvdnwojVWy7vVIsenyBO,0.379,0.985,1,-3.14,0,0.0609,0.00011,0.00858,0.324,0.509,142.326,4
1044,4MTL82nlFyKTrbQl0OtK2y,0.187,0.973,11,-4.322,0,0.145,2.84e-05,0.213,0.312,0.36,185.035,4
1045,3T6zSRqUQybwYpCtx7061D,0.603,0.959,9,-3.739,1,0.078,0.000184,0.0231,0.159,0.406,134.992,4
1046,0ZZ4ct882xTBqD0ZQLXE5P,0.549,0.974,9,-3.613,1,0.0539,0.000111,0.00637,0.312,0.362,108.949,4
1047,3GaVURQ4EuUhDFHSG26LE2,0.523,0.973,11,-3.877,0,0.095,3.11e-05,0.119,0.132,0.394,112.02,4
1048,0HRrX9EWtLIy6UC2nS7p85,0.477,0.94,9,-3.435,1,0.103,0.000211,0.0518,0.346,0.338,76.517,4
1049,41R8jpu5hQjpQS6Babjoqf,0.492,0.986,8,-1.929,0,0.104,7.67e-06,0.000706,0.148,0.398,101.51,4
1050,45DxeY3udky0OcCFqTQfit,0.359,0.987,1,-1.946,0,0.141,1.22e-05,0.000437,0.145,0.347,112.38,4
1051,3bN2EjteRC5ZIYLDqRuQEF,0.509,0.964,6,-3.782,1,0.0927,0.000263,2.38e-05,0.0668,0.0923,131.955,4
1052,7AbY9iqdkRd8a5Sa82aLes,0.488,0.992,1,-1.506,1,0.129,6.26e-06,0.0187,0.341,0.353,128.078,4
1053,7LUxLggr0vvXXGS9o8Xq80,0.534,0.966,1,-1.955,0,0.0984,2.47e-05,3.63e-05,0.0703,0.483,132.97,4
1054,5wsGmJgkTbddIDOoRU6xOT,0.429,0.973,1,-2.16,1,0.132,1.14e-05,0.00381,0.0776,0.352,158.106,3
1055,1iZMlSF2lgiNZA3CbuwnMn,0.533,0.971,1,-3.014,0,0.0845,3.52e-05,0.00108,0.0866,0.298,96.99,4
1056,4ubQK72hsI508VYciIbJ8i,0.467,0.978,11,-1.347,0,0.0779,5.44e-05,0.000526,0.111,0.59,93.017,4
1057,3gPaGEKEKPjWqxEwF1ILyf,0.507,0.986,6,-1.564,0,0.0854,2.32e-05,0.00135,0.159,0.504,112.983,4
1058,1dMHNNZ3Oy7wxX1HtQFgId,0.292,0.99,6,-1.782,0,0.225,3.02e-05,2.17e-05,0.0818,0.204,138.051,4
1059,0CdHnV4vaqNDKskubNQWLb,0.449,0.985,1,-1.585,1,0.146,3.22e-05,8.4e-05,0.278,0.447,158.944,4
1060,0pZLJpsNxGmi8qlexF2iLP,0.344,0.961,8,-7.307,0,0.123,0.000925,1.31e-06,0.149,0.333,141.982,4
1061,7mAHLBeiVamGYpXR6aYlXT,0.52,0.921,10,-7.984,0,0.075,4.62e-05,0.000263,0.0516,0.277,136.066,4
1062,4dWZwUFDv4XgSAjtbnz0qd,0.477,0.922,1,-8.503,0,0.0676,0.000245,0.00352,0.0773,0.225,92.238,4
1063,0UIcjWPYmCAY8DapwEjm7G,0.49,0.939,1,-7.1,0,0.0673,6.44e-06,0.000217,0.339,0.307,141.912,4
1064,0WlNuiiMIAmSN67LhqH6zm,0.251,0.911,1,-7.438,0,0.0641,0.000163,6.68e-06,0.304,0.402,186.238,4
1065,0HsrR8Z5c27Uebay5bxaP4,0.467,0.925,10,-7.426,0,0.0694,1.43e-05,0.000496,0.295,0.386,158.013,4
1066,1hPKSQuvfLlPeIu8xhRyTf,0.517,0.887,10,-7.637,0,0.0732,0.000244,0.00258,0.151,0.531,166.008,4
1067,1NLmExNNQmX4Xa6IxnqVi0,0.305,0.948,10,-7.194,0,0.0979,0.000163,2.42e-06,0.0738,0.386,143.982,4
1068,07lzBPTz5NnraM9qjp4JpO,0.503,0.846,6,-7.54,0,0.0512,1.78e-05,0.000137,0.311,0.591,140.035,4
1069,5SqZCOOwTRYeGXiGvXekAC,0.467,0.916,1,-7.196,1,0.06,0.000152,2.09e-05,0.307,0.522,160.196,4
1070,7a6AriexF79dNNhknDluGd,0.51,0.944,1,-7.682,0,0.0724,5.17e-05,5.54e-05,0.358,0.191,111.605,3
1071,6R8XKSzEw5DteWa9zAOhq3,0.311,0.955,10,-7.298,0,0.0803,3e-05,0.00622,0.106,0.126,113.148,4
1072,6PXjY2Hr2LgTSGfJRa0UG7,0.448,0.978,3,-3.83,1,0.167,0.000184,0.0102,0.121,0.17,144.998,4
1073,2CSpiBpyXR0n5uWdjptqhP,0.261,0.958,5,-4.36,1,0.117,0.000136,0.00164,0.286,0.402,139.781,4
1074,1l01vLanC8tXYXhz9HCd84,0.414,0.956,6,-3.733,1,0.0946,0.000367,0.00588,0.195,0.284,125.057,4
1075,51NZCggjFj5NGcleguitxM,0.233,0.968,11,-4.522,1,0.157,3.71e-05,0.0258,0.267,0.296,154.969,4
1076,7yi6fynaCi2lWhjcOfcHz5,0.409,0.923,4,-3.665,1,0.0753,0.00424,0.0,0.268,0.422,157.892,4
1077,6eT0nmfsRo1WzAq333RFJ1,0.558,0.976,8,-4.055,0,0.0582,0.000117,0.00694,0.351,0.62,129.971,4
1078,66fnnX8Mvq71C8dYO4aWSt,0.462,0.976,1,-3.569,1,0.093,0.000258,0.0012,0.334,0.4,96.992,4
1079,1a2S3UQ4riSjBJUmuxBGo0,0.514,0.969,3,-3.872,0,0.0671,0.00302,2.09e-05,0.318,0.433,134.958,4
1080,1MTQHCpraD4S8g5PAFKzoj,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,4
1081,4qWOEeCDVLZPXGzgxE8F7D,0.574,0.754,4,-5.606,1,0.0332,0.0589,0.000292,0.127,0.216,75.203,4
1082,080ZWiLptfVvc1UUUPldaZ,0.57,0.587,11,-6.179,0,0.0293,0.00486,0.012,0.106,0.358,118.155,4
1083,2rh9JMJbtCvNpHwLEZP86l,0.201,0.661,4,-5.363,1,0.0383,0.000386,0.00155,0.0836,0.126,181.806,3
1084,2KuGuEVhHoQ0F1PVupQovc,0.494,0.947,6,-4.403,1,0.0405,0.00119,9.46e-06,0.0578,0.593,102.098,4
1085,0EtzpDX05udzfLcGntGbGU,0.328,0.868,4,-4.717,1,0.0718,0.000769,0.000584,0.164,0.181,135.582,4
1086,3nsxMrnYlfBNotHRevTRgM,0.589,0.884,7,-4.918,1,0.324,0.0451,0.0,0.0904,0.439,90.036,4
1087,1a3RarhRdrNSTEEERYEFJn,0.443,0.722,6,-6.326,1,0.0865,0.00393,0.0155,0.0373,0.167,111.324,4
1088,2avKuMN2QXkaG9vvHa2JLt,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4
1089,2gSVKxPDww9Eep5rdvtdem,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,4
1090,6YU556RBcA4js0poLlP8Cu,0.428,0.978,11,-3.199,1,0.137,0.0074,0.0256,0.458,0.439,97.59,4
1091,6holGuk1jKHTdWyWBOZi8l,0.458,0.978,11,-2.389,1,0.191,0.00231,2.12e-06,0.111,0.342,104.012,4
1092,5iJmknkGRxLQUHnWat2Ybd,0.449,0.921,8,-7.629,0,0.288,0.051,0.0346,0.958,0.666,104.283,4
1093,5SEBSAio1N77Vbrj1cAEGb,0.752,0.753,6,-7.721,0,0.357,0.114,0.0,0.317,0.604,102.549,4
1094,6XZYUvrAP4JabmdmL4elpz,0.382,0.812,6,-8.625,1,0.119,0.00377,0.00466,0.686,0.624,95.875,4
1095,5VNMlLgQdpo2ksrYzD9ANy,0.377,0.839,6,-6.425,1,0.0445,0.00182,0.0157,0.153,0.346,94.78,4
1096,6IPJ7LeWIOhxPW8Sq3nIGc,0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,4
1097,5cZqsjVs6MevCnAkasbEOX,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4
1098,1TEZWG1FdjzDdercCguTwj,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,4
1099,5MYsvAONqcsIVOwu2HTQ3p,0.428,0.781,1,-6.823,0,0.281,0.0675,0.000781,0.615,0.709,93.244,4
1100,2nMN06ZdkOyGrhSDt9CKah,0.462,0.943,1,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,4
1101,5mpUKTdskZea0gStWzeHUZ,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,4
1102,7zqAlcQISqWyFgnmc5HTi5,0.302,0.976,6,-4.591,1,0.147,0.00383,2.3e-06,0.583,0.681,168.946,4
1103,1bP6IrpTjvGTwwiPGTKPDq,0.298,0.986,1,-4.125,1,0.182,0.0125,1.22e-05,0.0782,0.411,158.636,4
1104,0zy365BwajyyRj9NR3FVOU,0.28,0.983,7,-4.574,1,0.142,0.000233,5.96e-05,0.305,0.5,153.677,4
1105,5huA9m9CJ56zZoTDrMFrtm,0.268,0.991,6,-5.251,1,0.12,0.000509,0.0964,0.916,0.211,146.231,4
1106,0SNybMfb3uFISmnYrIt7Gs,0.334,0.99,1,-3.961,1,0.187,0.000779,0.0,0.0744,0.395,145.162,4
1107,2cKZJAxbepebrKMdkggWHg,0.223,0.989,7,-3.952,1,0.383,0.000122,0.759,0.552,0.051,86.323,4
1108,2W2eaLVKv9NObcLXlYRZZo,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,4
1109,7MEHTWzEi3z7P2jEWAcdHZ,0.293,0.997,4,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,4
1110,1g8lVIsEkDaGD1nKw6fwUb,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,4
1111,3RptaQ5Xb8WvtpItZ2f9Hi,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,4
1112,431a6o9W8aYTQWNGmdgDm0,0.556,0.996,1,-2.517,1,0.171,0.00221,0.000142,0.265,0.206,100.061,4
1113,1Xc5je0OAbXF8yhtXhdPEW,0.491,0.917,2,-3.278,1,0.037,0.000199,0.0303,0.355,0.295,99.067,4
1114,5frNnyWkKzKdiKPLhkdY9L,0.338,0.974,2,-2.426,1,0.0648,0.00017,0.00104,0.0271,0.459,135.472,4
1115,0HAr4QR1xI8nwC7VfzYidu,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,4
1116,2MvIMgtWyK88OiPi0J8Dg3,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,4
1117,4g3QZlvz39UllCcRXDZ0Do,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,4
1118,5rAIqtGPZNiCojmpRjuZW5,0.361,0.992,11,-2.69,1,0.136,0.000189,0.000613,0.285,0.32,101.579,4
1119,6GCusUym0CAdFS2g1qG79Y,0.338,0.983,7,-2.429,1,0.18,0.0155,0.000743,0.502,0.22,105.938,4
1120,0fX9KPa0i9RGDI59gI90i9,0.219,0.989,11,-2.962,0,0.16,0.00421,0.0156,0.375,0.149,168.069,3
1121,0O7lENhqOySbsL743G7PqD,0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,3
1122,0at89DgpVeImkVrQ0htbVm,0.218,0.994,7,-2.222,1,0.291,0.00301,3.4e-06,0.228,0.112,87.469,4
1123,2PrUECwPIU40LSiS7vNqbz,0.339,0.985,6,-2.217,0,0.161,0.00463,0.0,0.232,0.395,98.975,4
1124,6do7nVH4UOuZlKcA2ZBHbh,0.353,0.76,4,-5.105,0,0.0344,0.165,0.0245,0.369,0.273,119.52,4
1125,3wWBjqx2dJlJRVJdnPzXsr,0.352,0.995,11,-1.667,1,0.181,0.00761,2.6e-05,0.511,0.138,134.262,4
1126,61KpjCXatXtHSv7z9hsv7B,0.311,0.993,7,-2.484,1,0.2,0.000232,9.78e-06,0.2,0.105,114.273,4
1127,3q7GKmKaiktt57PVIxKOm8,0.392,0.993,6,-2.535,1,0.134,0.000568,0.0067,0.272,0.351,95.298,4
1128,2xFZNy2zdXgMCjjLnIRm96,0.327,0.994,11,-4.023,0,0.252,7.55e-05,0.00848,0.434,0.16,111.737,4
1129,1hrDDgkVbbS5bySL8uHLh3,0.435,0.986,7,-3.458,1,0.182,8.34e-05,0.000924,0.572,0.434,125.822,4
1130,3OYZWMm5m2DEwq2Tc1ukTh,0.451,0.993,1,-4.143,1,0.185,0.000562,0.00479,0.152,0.14,100.827,4
1131,11SQnfm9cxgIjRREQWgbsP,0.467,0.992,11,-3.218,0,0.175,7.8e-05,0.00175,0.41,0.317,115.209,4
1132,47VSmPTydr0saGjbQGwCeg,0.395,0.988,11,-4.063,0,0.246,0.000128,0.000244,0.134,0.189,107.684,4
1133,0Y2i84QWPFiFHQfEQDgHya,0.462,0.996,11,-2.973,0,0.231,5.8e-05,0.00377,0.139,0.145,122.072,4
1134,2n7EiCahswilIBEmCOsjLs,0.345,0.914,9,-5.145,1,0.0696,2.62e-05,0.000352,0.164,0.188,150.149,4
1135,2RubsezDockepgSTEqhakF,0.161,0.192,11,-17.883,0,0.0448,0.00934,0.973,0.204,0.106,64.041,4
1136,7jKqBoo7SCSQnYd8xRW6AV,0.289,0.936,9,-5.93,1,0.114,7.29e-05,0.0034,0.161,0.25,168.151,4
1137,0L7zm6afBEtrNKo6C6Gj08,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,4
1138,0EYOdF5FCkgOJJla8DI2Md,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4
1139,4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4
1140,1AJx5jJQy9pKKxcnHm85RY,0.782,0.835,10,-4.278,0,0.283,0.281,0.0,0.459,0.527,80.014,4
1141,2N6Y2BsmPuLFN0g2wq81vF,0.706,0.876,5,-5.608,0,0.344,0.199,0.0,0.432,0.701,142.145,4
1142,3vgMDJhbGMpuCYVnZPzhFR,0.74,0.856,7,-3.769,1,0.407,0.471,0.0,0.689,0.707,90.047,4
1143,3c5WAtaReyVPWa5dE9n34I,0.852,0.693,1,-3.559,1,0.28,0.157,0.0,0.116,0.388,82.489,4
1144,26sfR6xBMYUQ9ORoopLphT,0.782,0.828,1,-2.872,1,0.274,0.127,0.0,0.0584,0.51,178.091,4
1145,2zgckb4LnMC0ZVFsLMMzkx,0.766,0.936,5,-5.056,0,0.248,0.209,0.0,0.549,0.38,121.911,4
1146,0vXNkD4Io3SBBJjqnOTA1K,0.698,0.66,2,-3.697,1,0.338,0.0734,0.0,0.593,0.62,162.083,4
1147,7zXhRjLH6MDskIDvJ1N6Rk,0.551,0.781,11,-4.689,0,0.0589,0.387,0.0,0.328,0.524,166.119,4
1148,0so4Oo5CQuo7Tqmr9fSKTU,0.791,0.785,8,-4.551,0,0.125,0.00581,0.0282,0.041,0.841,152.05,4
1149,6l6DCLxvEC6I9EayaOW5bS,0.629,0.899,1,-3.559,0,0.0738,0.00604,0.000201,0.069,0.359,140.022,4
1150,1hkIrmODCON7XhsAkuSY22,0.584,0.779,0,-4.221,0,0.129,0.00467,0.0,0.184,0.315,157.97,4
1151,2ffogqkMqI8ftF8MYv51VI,0.485,0.67,0,-4.211,1,0.0639,0.00255,0.000127,0.63,0.0547,123.052,1
1152,1cdDvrxFBFYrPxX5BI6IhB,0.71,0.792,2,-5.042,1,0.386,0.143,0.0,0.155,0.347,81.94,4
1153,6ylHFTp9x6ZNlKQycP4iUC,0.515,0.785,8,-2.756,1,0.134,0.0839,0.0,0.164,0.395,160.027,4
1154,4NLuRtpYZc67AEiYGKP3ls,0.7,0.83,1,-3.397,1,0.0741,0.115,0.0,0.812,0.234,120.911,4
1155,21pzWtkrPVhBLF5vHJ1Oyk,0.514,0.841,10,-3.971,0,0.19,0.112,0.0,0.858,0.383,139.781,4
1156,5anJzDe3NtpsXs0nvAYuIe,0.575,0.885,1,-3.914,1,0.408,0.29,0.0,0.0892,0.354,159.923,4
1157,2Ua1bAqsZzWk9VVwTVvPY4,0.637,0.823,6,-3.559,0,0.258,0.205,3.43e-06,0.426,0.609,84.952,4
1158,4prHK0UHZtN5Fvlr6PFcV7,0.545,0.858,6,-3.591,1,0.358,0.198,0.0,0.286,0.842,93.146,4
1159,4NFBL3eUZGhGwss3Anegn9,0.742,0.849,1,-4.514,1,0.0871,0.00265,0.0,0.366,0.352,130.041,4
1160,5nX8n39c0cEuCJauIe9icv,0.613,0.948,9,-4.096,1,0.369,0.0184,0.0,0.392,0.678,168.108,4
1161,3llSXHFVAnXcGAomKuI7KP,0.726,0.773,9,-3.144,1,0.316,0.0118,0.0,0.812,0.632,82.485,4
1162,3a9urnht8HvfFzPwd0ipx6,0.369,0.995,0,-2.584,0,0.12,7.6e-05,0.00589,0.241,0.27,185.985,4
1163,6WrusttQhWlojn3WKlPTaY,0.469,0.976,0,-3.569,0,0.111,0.000287,0.217,0.0636,0.222,124.001,4
1164,0nLiqZ6A27jJri2VCalIUs,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3
1165,4aYLAF6ckQ5ooGGGM7sWAa,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4
1166,2acLlOPTr2yLmPmJFR9pRD,0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,4
1167,5mvIKKJbcQj6S1vWBdymGJ,0.21,0.975,1,-5.302,0,0.309,0.000733,0.0308,0.0873,0.129,159.384,4
1168,4bJqZ8SxtIBy88PdHu9tqw,0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,4
1169,5BbExxusXu8M92KYFGAJqy,0.176,0.887,7,-7.585,1,0.0729,0.000551,0.822,0.619,0.15,99.206,4
